Dep髎ito;Partida;Secuencia;Desde;Lote;Vencimiento;Producto;Medida;Secuencia modif;Partida completa;Linea;Categoria
DR. PAYASLIAN -  INSTITUTO LANARI - DESCARTABLES;92870;1;13/02/2025;0012251808;02/05/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.0 X 26 MM;0001;928700001;CORONARIO;STENT CORONARIO
DR. PAYASLIAN -  INSTITUTO LANARI - DESCARTABLES;90326;4;13/02/2025;0012072705;09/12/2026;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.0 X 30 MM;0004;903260004;CORONARIO;STENT CORONARIO
DR. PAYASLIAN -  INSTITUTO LANARI - DESCARTABLES;94201;5;13/02/2025;0012037262;11/11/2026;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.0 X 34 MM;0005;942010005;CORONARIO;STENT CORONARIO
DR. PAYASLIAN -  INSTITUTO LANARI - DESCARTABLES;93554;11;13/02/2025;0012372599;24/07/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.0 X 38 MM;0011;935540011;CORONARIO;STENT CORONARIO
DR. PAYASLIAN -  INSTITUTO LANARI - DESCARTABLES;89692;1;13/02/2025;0011837145;21/06/2026;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.0 X 8 MM;0001;896920001;CORONARIO;STENT CORONARIO
DR. PAYASLIAN -  INSTITUTO LANARI - DESCARTABLES;89694;6;13/02/2025;0012050561;21/11/2026;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.5 X 12 MM;0006;896940006;CORONARIO;STENT CORONARIO
DR. PAYASLIAN -  INSTITUTO LANARI - DESCARTABLES;91932;45;13/02/2025;0012135317;01/02/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.5 X 15 MM;0045;919320045;CORONARIO;STENT CORONARIO
DR. PAYASLIAN -  INSTITUTO LANARI - DESCARTABLES;95413;15;13/02/2025;0012349465;08/07/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.5 X 18 MM;0015;954130015;CORONARIO;STENT CORONARIO
DR. PAYASLIAN -  INSTITUTO LANARI - DESCARTABLES;95414;18;13/02/2025;0012350074;09/07/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.5 X 22 MM;0018;954140018;CORONARIO;STENT CORONARIO
DR. PAYASLIAN -  INSTITUTO LANARI - DESCARTABLES;95420;1;13/02/2025;0012328629;24/06/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.5 X 26 MM;0001;954200001;CORONARIO;STENT CORONARIO
DR. PAYASLIAN -  INSTITUTO LANARI - DESCARTABLES;88815;3;13/02/2025;0012054258;27/11/2026;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.5 X 30 MM;0003;888150003;CORONARIO;STENT CORONARIO
DR. PAYASLIAN -  INSTITUTO LANARI - DESCARTABLES;93556;6;13/02/2025;0012115749;17/01/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.5 X 34 MM;0006;935560006;CORONARIO;STENT CORONARIO
DR. PAYASLIAN -  INSTITUTO LANARI - DESCARTABLES;87117;6;13/02/2025;0011980687;04/10/2026;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.5 x 38 MM;0006;871170006;CORONARIO;STENT CORONARIO
DR. PAYASLIAN -  INSTITUTO LANARI - DESCARTABLES;90978;5;13/02/2025;0011865071;12/07/2026;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;4.0 X 12 MM;0005;909780005;CORONARIO;STENT CORONARIO
DR. PAYASLIAN -  INSTITUTO LANARI - DESCARTABLES;91924;3;13/02/2025;0012148883;13/02/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;4.0 X 15 MM;0003;919240003;CORONARIO;STENT CORONARIO
DR. PAYASLIAN -  INSTITUTO LANARI - DESCARTABLES;94486;18;13/02/2025;0012324651;20/06/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;4.0 X 18 MM;0018;944860018;CORONARIO;STENT CORONARIO
DR. PAYASLIAN -  INSTITUTO LANARI - DESCARTABLES;92908;1;13/02/2025;0012350068;09/07/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;4.0 X 22 MM;0001;929080001;CORONARIO;STENT CORONARIO
DR. PAYASLIAN -  INSTITUTO LANARI - DESCARTABLES;91919;1;13/02/2025;0012161624;24/02/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;4.0 X 26 MM;0001;919190001;CORONARIO;STENT CORONARIO
DR. PAYASLIAN -  INSTITUTO LANARI - DESCARTABLES;87324;6;13/02/2025;0011993614;12/10/2026;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;4.0 X 30 MM;0006;873240006;CORONARIO;STENT CORONARIO
DR. PAYASLIAN -  INSTITUTO LANARI - DESCARTABLES;93439;3;13/02/2025;0012324387;20/06/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;4.0 X 34 MM;0003;934390003;CORONARIO;STENT CORONARIO
DR. PAYASLIAN -  INSTITUTO LANARI - DESCARTABLES;94484;1;13/02/2025;0012356329;12/07/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;4.0 X 38 MM;0001;944840001;CORONARIO;STENT CORONARIO
DR. PAYASLIAN -  INSTITUTO LANARI - DESCARTABLES;96175;1;13/02/2025;0011767265;10/05/2026;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;4.0 X 8 MM;0001;961750001;CORONARIO;STENT CORONARIO
DR. PAYASLIAN -  INSTITUTO LANARI - DESCARTABLES;96326;1;13/02/2025;0012478423;07/10/2027;STENT CORONARIO ONYX TRUSTAR CON ZOTAROLIMUS;2.0 X 12 MM;0001;963260001;CORONARIO;STENT CORONARIO
DR. PAYASLIAN -  INSTITUTO LANARI - DESCARTABLES;94425;5;13/02/2025;0012313285;13/06/2027;STENT CORONARIO ONYX TRUSTAR CON ZOTAROLIMUS;2.0 X 15 MM;0005;944250005;CORONARIO;STENT CORONARIO
DR. PAYASLIAN -  INSTITUTO LANARI - DESCARTABLES;96327;3;13/02/2025;0012411477;22/08/2027;STENT CORONARIO ONYX TRUSTAR CON ZOTAROLIMUS;2.0 X 18 MM;0003;963270003;CORONARIO;STENT CORONARIO
DR. PAYASLIAN -  INSTITUTO LANARI - DESCARTABLES;80245;1;02/06/2023;0011266716;14/06/2025;STENT CORONARIO RESOLUTE INTEGRITY CON ZOTAROLIMUS;3.5 X 22 MM;0001;802450001;CORONARIO;STENT CORONARIO
CLINICA COLON MAR DEL PLATA;84531;38;25/10/2023;0011722353;06/04/2026;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 26 MM;0038;845310038;CORONARIO;STENT CORONARIO
CLINICA COLON MAR DEL PLATA;84540;18;30/10/2023;0011738886;19/04/2026;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.0 X 26 MM;0018;845400018;CORONARIO;STENT CORONARIO
CLINICA COLON MAR DEL PLATA;79520;1;03/11/2023;0011243326;01/06/2025;STENT CORONARIO RESOLUTE INTEGRITY CON ZOTAROLIMUS;2.5 X 22 MM;0001;795200001;CORONARIO;STENT CORONARIO
CLINICA DE CUYO MENDOZA;98532;42;26/09/2025;SF202502009;20/02/2027;CLOTHOID VASCULAR CLOSURE DEVICE;6 FM;0042;985320042;VALVULAS;CIERRE
CLINICA DE CUYO MENDOZA;98534;39;24/10/2025;SF202502009;20/02/2027;CLOTHOID VASCULAR CLOSURE DEVICE;6 FM;0039;985340039;VALVULAS;CIERRE
CLINICA DE CUYO MENDOZA;98532;41;26/09/2025;SF202502009;20/02/2027;CLOTHOID VASCULAR CLOSURE DEVICE;6 FM;0041;985320041;VALVULAS;CIERRE
CLINICA DE CUYO MENDOZA;98531;8;24/10/2025;SF202502009;20/02/2027;CLOTHOID VASCULAR CLOSURE DEVICE;6 FM;0008;985310008;VALVULAS;CIERRE
CLINICA DE CUYO MENDOZA;52235;4;10/09/2021;B130553;10/12/2023;COIL HELICOIDAL CONCERTO;10.0 MM X 30 CM;0004;522350004;PERIFERICO;COIL
CLINICA DE CUYO MENDOZA;54101;3;10/09/2021;B148177;20/01/2024;COIL HELICOIDAL CONCERTO;12.0 MM 30 CM;0003;541010003;PERIFERICO;COIL
CLINICA DE CUYO MENDOZA;54101;4;10/09/2021;B148177;20/01/2024;COIL HELICOIDAL CONCERTO;12.0 MM 30 CM;0004;541010004;PERIFERICO;COIL
CLINICA DE CUYO MENDOZA;52869;7;07/01/2022;B141751;07/01/2024;COIL HELICOIDAL CONCERTO;6.0 MM X 20 CM;0007;528690007;PERIFERICO;COIL
CLINICA DE CUYO MENDOZA;54512;1;10/09/2021;B190953;14/04/2024;COIL HELICOIDAL CONCERTO;8.0 MM X 30 CM;0001;545120001;PERIFERICO;COIL
CLINICA DE CUYO MENDOZA;52871;5;10/09/2021;B133164;14/12/2023;COIL HELICOIDAL CONCERTO;8.0 MM X 30 CM;0005;528710005;PERIFERICO;COIL
CLINICA DE CUYO MENDOZA;92737;1;05/11/2025;V31433452;06/06/2026;ENDOPROTESIS AORTICA VALIANT CAPTIVIA;30 X 30 MM 200 MM;0001;927370001;ENDOPROTESIS;VALIANT
CLINICA DE CUYO MENDOZA;99053;12;26/05/2025;9491055;01/12/2027;GU虯 PARA USO EN VASCULATURA PERIF蒖ICA NITREX;"0.035"" 300 CM";0012;990530012;PERIFERICO;GUIA
DR. BERTONI;92274;78;19/11/2024;SF202407005;10/07/2026;CLOTHOID VASCULAR CLOSURE DEVICE;6 FM;0078;922740078;VALVULAS;CIERRE
DR. BERTONI;92274;72;19/11/2024;SF202407005;10/07/2026;CLOTHOID VASCULAR CLOSURE DEVICE;6 FM;0072;922740072;VALVULAS;CIERRE
SANATORIO SAN JOSE;0A088;29;12/09/2025;0012498431;18/10/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 12 MM;0029;0A0880029;CORONARIO;STENT CORONARIO
SANATORIO SAN JOSE;0C471;6;02/09/2025;0012663800;10/02/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 18 MM;0006;0C4710006;CORONARIO;STENT CORONARIO
SANATORIO SAN JOSE;0A094;40;17/09/2025;0012550448;20/11/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 18 MM;0040;0A0940040;CORONARIO;STENT CORONARIO
SANATORIO SAN JOSE;96667;22;02/09/2025;0012395893;12/08/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 22 MM;0022;966670022;CORONARIO;STENT CORONARIO
SANATORIO SAN JOSE;0C466;3;02/09/2025;0012673821;16/02/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0003;0C4660003;CORONARIO;STENT CORONARIO
SANATORIO SAN JOSE;0C466;4;02/09/2025;0012673821;16/02/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0004;0C4660004;CORONARIO;STENT CORONARIO
SANATORIO SAN JOSE;96668;16;17/11/2025;0012363332;17/07/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 x 12 MM;0016;966680016;CORONARIO;STENT CORONARIO
SANATORIO SAN JOSE;0B042;68;02/09/2025;0012438914;11/09/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 22 MM;0068;0B0420068;CORONARIO;STENT CORONARIO
SANATORIO SAN JOSE;0D737;29;17/11/2025;0012929084;17/07/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 22 MM;0029;0D7370029;CORONARIO;STENT CORONARIO
SANATORIO SAN JOSE;98307;32;17/07/2025;0012370679;23/07/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 22 MM;0032;983070032;CORONARIO;STENT CORONARIO
SANATORIO SAN JOSE;0C413;2;02/09/2025;0012806261;08/05/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.75 X 12 MM;0002;0C4130002;CORONARIO;STENT CORONARIO
SANATORIO SAN JOSE;0B172;26;02/09/2025;0012537628;12/11/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.75 X 18 MM;0026;0B1720026;CORONARIO;STENT CORONARIO
SANATORIO SAN JOSE;0A081;31;02/09/2025;0012418694;28/08/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.75 X 22 MM;0031;0A0810031;CORONARIO;STENT CORONARIO
SANATORIO SAN JOSE;0C538;8;17/09/2025;0012659648;06/02/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.0 X 12 MM;0008;0C5380008;CORONARIO;STENT CORONARIO
SANATORIO SAN JOSE;0C513;4;02/09/2025;0012693148;27/02/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.0 X 12 MM;0004;0C5130004;CORONARIO;STENT CORONARIO
SANATORIO SAN JOSE;0B242;42;02/09/2025;0012655367;04/02/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.0 X 18 MM;0042;0B2420042;CORONARIO;STENT CORONARIO
SANATORIO SAN JOSE;0A368;35;17/07/2025;0012565854;30/11/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.0 X 18 MM;0035;0A3680035;CORONARIO;STENT CORONARIO
SANATORIO SAN JOSE;99343;54;02/09/2025;0012490586;14/10/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.0 X 22 MM;0054;993430054;CORONARIO;STENT CORONARIO
SANATORIO SAN JOSE;0B237;13;17/09/2025;0012617362;09/01/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.0 X 22 MM;0013;0B2370013;CORONARIO;STENT CORONARIO
SANATORIO SAN JOSE;96688;12;17/07/2025;0012289200;28/05/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.5 X 12 MM;0012;966880012;CORONARIO;STENT CORONARIO
SANATORIO SAN JOSE;0E925;14;04/11/2025;0012967687;12/08/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.5 X 12 MM;0014;0E9250014;CORONARIO;STENT CORONARIO
SANATORIO SAN JOSE;0C399;15;02/09/2025;0012850468;02/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.5 X 12 MM;0015;0C3990015;CORONARIO;STENT CORONARIO
SANATORIO SAN JOSE;0C539;16;02/09/2025;0012823139;18/05/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.5 X 18 MM;0016;0C5390016;CORONARIO;STENT CORONARIO
SANATORIO SAN JOSE;0C539;15;02/09/2025;0012823139;18/05/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.5 X 18 MM;0015;0C5390015;CORONARIO;STENT CORONARIO
SANATORIO SAN JOSE;0C499;9;02/09/2025;0012637188;22/01/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.5 X 22 MM;0009;0C4990009;CORONARIO;STENT CORONARIO
SANATORIO SAN JOSE;0A384;45;17/07/2025;0012525799;05/11/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.5 X 22 MM;0045;0A3840045;CORONARIO;STENT CORONARIO
DIFERENCIAS DE STOCK FEMANI;95405;9;17/11/2025;229762900;01/10/2026;BALON CORONARIO EUPHORA SC;2.5 X 30 MM;0009;954050009;CORONARIO;BALON CORONARIO EUPHORA
DIFERENCIAS DE STOCK FEMANI;64798;1;13/08/2022;223646726;19/01/2024;BALON CORONARIO NC EUPHORA NO COMPLACIENTE;2.0 X 20 MM;0001;647980001;CORONARIO;BALON CORONARIO EUPHORA
DIFERENCIAS DE STOCK FEMANI;64802;1;13/08/2022;223646726;19/01/2024;BALON CORONARIO NC EUPHORA NO COMPLACIENTE;2.0 X 20 MM;0001;648020001;CORONARIO;BALON CORONARIO EUPHORA
DIFERENCIAS DE STOCK FEMANI;80490;1;04/01/2024;P355222-06;28/02/2026;BALON DE VALVULOPLASTIA AORICA SC CRISTAL BALLON;23 MM X 40 MM;0001;804900001;VALVULAS;VALVULOPLASTIA
DIFERENCIAS DE STOCK FEMANI;70866;1;27/03/2024;0011275553;22/06/2025;BALON LIBERADOR DE PACLITAXEL ADMIRAL IN.PACT;5.0 X 60 MM 130 CM;0001;708660001;PERIFERICO;IN.PACT
DIFERENCIAS DE STOCK FEMANI;68550;1;28/04/2023;0011255971;12/06/2025;BALON LIBERADOR DE PACLITAXEL ADMIRAL IN.PACT;5.0 X 80 MM 130 CM;0001;685500001;PERIFERICO;IN.PACT
DIFERENCIAS DE STOCK FEMANI;52613;1;24/12/2021;0009884905;25/08/2022;BALON LIBERADOR DE PACLITAXELFALCON IN.PACT;2.25 X 30 MM 145 CM;0001;526130001;PERIFERICO;IN.PACT
DIFERENCIAS DE STOCK FEMANI;77836;1;18/08/2023;225229983;05/10/2025;BALON PERIFERICO PTA ADMIRAL EXTREME;6.0 X 40 MM 130 CM;0001;778360001;PERIFERICO;EXTREME
DIFERENCIAS DE STOCK FEMANI;92324;2;02/01/2025;228934635;23/05/2027;BALON PERIFERICO PTA ADMIRAL EXTREME;6.0 X 40 MM 130 CM;0002;923240002;PERIFERICO;EXTREME
DIFERENCIAS DE STOCK FEMANI;76701;1;28/04/2023;0011088597;23/02/2024;BALON RELIANT;12 FR;0001;767010001;ENDOPROTESIS;BALON RELIANT
DIFERENCIAS DE STOCK FEMANI;76701;4;28/04/2023;0011088597;23/02/2024;BALON RELIANT;12 FR;0004;767010004;ENDOPROTESIS;BALON RELIANT
DIFERENCIAS DE STOCK FEMANI;91622;19;25/09/2025;0012326427;21/06/2026;BALON RELIANT;12 FR;0019;916220019;ENDOPROTESIS;BALON RELIANT
DIFERENCIAS DE STOCK FEMANI;95931;26;15/07/2025;0012407064;20/08/2026;BALON RELIANT;12 FR;0026;959310026;ENDOPROTESIS;BALON RELIANT
DIFERENCIAS DE STOCK FEMANI;63874;1;13/08/2022;222707846;05/08/2023;CATETER GUIA LAUNCHER;6 FR 0.71创 AR 2.0;0001;638740001;CORONARIO;LAUNCHER
DIFERENCIAS DE STOCK FEMANI;63876;1;13/08/2022;222707846;05/08/2023;CATETER GUIA LAUNCHER;6 FR 0.71创 AR 2.0;0001;638760001;CORONARIO;LAUNCHER
DIFERENCIAS DE STOCK FEMANI;63875;1;13/08/2022;222707846;05/08/2023;CATETER GUIA LAUNCHER;6 FR 0.71创 AR 2.0;0001;638750001;CORONARIO;LAUNCHER
DIFERENCIAS DE STOCK FEMANI;63872;1;13/08/2022;222707846;05/08/2023;CATETER GUIA LAUNCHER;6 FR 0.71创 AR 2.0;0001;638720001;CORONARIO;LAUNCHER
DIFERENCIAS DE STOCK FEMANI;92271;1;15/07/2025;SF202406047;24/06/2026;CLOTHOID VASCULAR CLOSURE DEVICE;6 FM;0001;922710001;VALVULAS;CIERRE
DIFERENCIAS DE STOCK FEMANI;92269;39;09/12/2024;SF202406042;19/06/2026;CLOTHOID VASCULAR CLOSURE DEVICE;6 FM;0039;922690039;VALVULAS;CIERRE
DIFERENCIAS DE STOCK FEMANI;65475;1;13/08/2022;B281208;12/10/2024;COIL CONCERTO 3D;16.0 MM X 40 CM;0001;654750001;PERIFERICO;COIL
DIFERENCIAS DE STOCK FEMANI;97010;18;15/07/2025;229196739;07/07/2027;COIL HELICOIDAL CONCERTO;10.0 MM X 30 CM;0018;970100018;PERIFERICO;COIL
DIFERENCIAS DE STOCK FEMANI;68259;1;04/11/2022;223131339;15/10/2024;COIL HELICOIDAL CONCERTO;4.0 MM 10 CM;0001;682590001;PERIFERICO;COIL
DIFERENCIAS DE STOCK FEMANI;68275;1;04/11/2022;223297775;13/11/2024;COIL HELICOIDAL CONCERTO;6.0 MM X 20 CM;0001;682750001;PERIFERICO;COIL
DIFERENCIAS DE STOCK FEMANI;97435;16;15/07/2025;92206675;31/12/2025;CUERDA CONFIDA;"0.035"" 260 CM";0016;974350016;VALVULAS;CONFIDA
DIFERENCIAS DE STOCK FEMANI;97435;14;26/08/2025;92206675;31/12/2025;CUERDA CONFIDA;"0.035"" 260 CM";0014;974350014;VALVULAS;CONFIDA
DIFERENCIAS DE STOCK FEMANI;97437;13;15/07/2025;92206676;31/12/2025;CUERDA CONFIDA;"0.035"" 260 CM";0013;974370013;VALVULAS;CONFIDA
DIFERENCIAS DE STOCK FEMANI;98444;5;15/07/2025;92402817;29/02/2028;CUERDA CONFIDA;"0.035"" 260 CM";0005;984440005;VALVULAS;CONFIDA
DIFERENCIAS DE STOCK FEMANI;88020;13;09/05/2024;92106987;31/08/2025;CUERDA CONFIDA;"0.035"" 260 CM";0013;880200013;VALVULAS;CONFIDA
DIFERENCIAS DE STOCK FEMANI;98023;17;17/11/2025;92402819;29/02/2028;CUERDA CONFIDA;"0.035"" 260 CM";0017;980230017;VALVULAS;CONFIDA
DIFERENCIAS DE STOCK FEMANI;97415;36;15/07/2025;92206676;31/12/2025;CUERDA CONFIDA;"0.035"" 260 CM";0036;974150036;VALVULAS;CONFIDA
DIFERENCIAS DE STOCK FEMANI;94710;42;10/02/2025;92206883;31/10/2026;CUERDA CONFIDA;"0.035"" 260 CM";0042;947100042;VALVULAS;CONFIDA
DIFERENCIAS DE STOCK FEMANI;99708;6;15/07/2025;9373579;01/01/2028;GU虯 PARA USO EN VASCULATURA PERIF蒖ICA NITREX;"0.035"" 300 CM";0006;997080006;PERIFERICO;GUIA
DIFERENCIAS DE STOCK FEMANI;81729;24;09/05/2024;7486524;01/12/2025;GU虯 PARA USO EN VASCULATURA PERIF蒖ICA NITREX;"0.035"" 300 CM";0024;817290024;PERIFERICO;GUIA
DIFERENCIAS DE STOCK FEMANI;81729;26;04/01/2024;7486524;01/12/2025;GU虯 PARA USO EN VASCULATURA PERIF蒖ICA NITREX;"0.035"" 300 CM";0026;817290026;PERIFERICO;GUIA
DIFERENCIAS DE STOCK FEMANI;97217;10;26/03/2025;9113063;01/10/2027;GU虯 PARA USO EN VASCULATURA PERIF蒖ICA NITREX;.014 in x 300 cm;0010;972170010;PERIFERICO;GUIA
DIFERENCIAS DE STOCK FEMANI;81728;13;26/01/2024;7672632;01/01/2026;GU虯 PARA USO EN VASCULATURA PERIF蒖ICA NITREX;.014 in x 300 cm;0013;817280013;PERIFERICO;GUIA
DIFERENCIAS DE STOCK FEMANI;78849;1;26/01/2024;7672632;01/01/2026;GU虯 PARA USO EN VASCULATURA PERIF蒖ICA NITREX;.014 in x 300 cm;0001;788490001;PERIFERICO;GUIA
DIFERENCIAS DE STOCK FEMANI;81989;14;04/01/2024;7808468;01/02/2026;GU虯 PARA USO EN VASCULATURA PERIF蒖ICA NITREX;.018 in x 300 cm;0014;819890014;PERIFERICO;GUIA
DIFERENCIAS DE STOCK FEMANI;81094;33;18/08/2023;6591662;01/10/2024;GU虯 PARA USO EN VASCULATURA PERIF蒖ICA NITREX;.018 in x 300 cm;0033;810940033;PERIFERICO;GUIA
DIFERENCIAS DE STOCK FEMANI;81093;7;04/01/2024;6675762;01/11/2024;GU虯 PARA USO EN VASCULATURA PERIF蒖ICA NITREX;.018 in x 300 cm;0007;810930007;PERIFERICO;GUIA
DIFERENCIAS DE STOCK FEMANI;84163;32;26/01/2024;7808468;01/02/2026;GU虯 PARA USO EN VASCULATURA PERIF蒖ICA NITREX;.018 in x 300 cm;0032;841630032;PERIFERICO;GUIA
DIFERENCIAS DE STOCK FEMANI;87909;21;09/05/2024;8082902;01/04/2026;GU虯 PARA USO EN VASCULATURA PERIF蒖ICA NITREX;.035 in x 260 cm;0021;879090021;PERIFERICO;GUIA
DIFERENCIAS DE STOCK FEMANI;98941;88;15/07/2025;9113035;01/06/2027;GUIA WHOLEY FLOPPY;0.035 in X 300 CM;0088;989410088;PERIFERICO;GUIA
DIFERENCIAS DE STOCK FEMANI;82516;50;27/03/2024;7939366;01/03/2026;GUIA WHOLEY FLOPPY;0.035 in X 300 CM;0050;825160050;PERIFERICO;GUIA
DIFERENCIAS DE STOCK FEMANI;96504;33;15/07/2025;8301614;01/03/2027;GUIA WHOLEY FLOPPY;0.035 in X 300 CM;0033;965040033;PERIFERICO;GUIA
DIFERENCIAS DE STOCK FEMANI;82516;2;02/08/2024;7939366;01/03/2026;GUIA WHOLEY FLOPPY;0.035 in X 300 CM;0002;825160002;PERIFERICO;GUIA
DIFERENCIAS DE STOCK FEMANI;96972;25;15/07/2025;9165115;01/09/2027;GUIA WHOLEY FLOPPY;0.035 in X 300 CM;0025;969720025;PERIFERICO;GUIA
DIFERENCIAS DE STOCK FEMANI;82532;10;04/01/2024;00178753;20/02/2024;INTRODUCTOR SENTRANT;20 FR;0010;825320010;ENDOPROTESIS;INTRODUCTOR
DIFERENCIAS DE STOCK FEMANI;82532;7;04/01/2024;00178753;20/02/2024;INTRODUCTOR SENTRANT;20 FR;0007;825320007;ENDOPROTESIS;INTRODUCTOR
DIFERENCIAS DE STOCK FEMANI;80792;1;07/06/2023;B4441280;02/09/2027;LAZO AMPLATZ GOOSE NECK;135 CM X 30 MM;0001;807920001;PERIFERICO;GOOSE NECK
DIFERENCIAS DE STOCK FEMANI;81496;1;04/01/2024;0011573275;03/01/2025;SISTEMA DE DELIVERY PARA COREVALVE EVOLUT R;14;0001;814960001;VALVULAS;DELIVERY
DIFERENCIAS DE STOCK FEMANI;83785;8;04/01/2024;0011758116;01/05/2025;SISTEMA DE DELIVERY PARA COREVALVE EVOLUT R;14;0008;837850008;VALVULAS;DELIVERY
DIFERENCIAS DE STOCK FEMANI;82364;6;04/01/2024;0011573275;03/01/2025;SISTEMA DE DELIVERY PARA COREVALVE EVOLUT R;14;0006;823640006;VALVULAS;DELIVERY
DIFERENCIAS DE STOCK FEMANI;82968;3;04/01/2024;0011723983;06/04/2025;SISTEMA DE DELIVERY PARA COREVALVE EVOLUT R;14;0003;829680003;VALVULAS;DELIVERY
DIFERENCIAS DE STOCK FEMANI;0B877;1;08/09/2025;0012760233;10/04/2027;SISTEMA DE DELIVERY PARA EVOLUT PRO PLUS;D-EVPROP23-29;0001;0B8770001;VALVULAS;DELIVERY
DIFERENCIAS DE STOCK FEMANI;94509;8;09/12/2024;0012340974;02/07/2026;SISTEMA DE DELIVERY PARA EVOLUT PRO PLUS;D-EVPROP23-29;0008;945090008;VALVULAS;DELIVERY
DIFERENCIAS DE STOCK FEMANI;94248;2;09/12/2024;0012294190;30/05/2026;SISTEMA DE DELIVERY PARA EVOLUT PRO PLUS;D-EVPROP23-29;0002;942480002;VALVULAS;DELIVERY
